星级	名字	介绍	其他	网址	电话
4	九华山茶溪健康小镇	九华山茶溪健康小镇位于去往九华山的必经之路，距离九华山换乘中心约5分钟车程；酒店所在的小镇，是国家运动休闲小镇，并有AAA级景区-皖南300村；酒店周边有大愿文化园、杏花村、九华天池、莲峰云海等旅游景点。	['开业：2013', '客房数：530']	https://hotels.ctrip.com/hotels/detail/?hotelId=661199	联系方式：0566-2588999
4	九华山禅居民宿	九华山禅居民宿位于九华山核心景区内，毗邻肉身宝殿，周围餐饮、娱乐、交通等生活配套齐全，出行便利。　　酒店倾力一年打造新一代轻奢苏氏庭院INS风，十六间豪华客房均配备舒适床品，泰国乳胶枕，高端定制洗漱用品，多数客房配备了小度智能语音家居系统、浴缸、双层隔音防晒玻璃等，给您带来安逸舒适的睡眠环境。　　大堂吧紧邻月身宝殿，春冬两季可在这里欣赏到九华山美丽的雪景。庭院中屋檐楼阁勾勒出四水归堂，百余条锦鲤在透明的回廊中游弋，民宿独特的地理位置可以体验晨钟暮鼓。定制8米回旋流水茶台、阳光茶室、书吧，让您在恬静的午后肆意徜徉佛山的时光。夜晚您还可以到酒店的中庭赏月，饮茶，会友，举行小型的茶话会。　　因缘际会，礼佛，静心，禅修，放空，禅居的家人们在此恭候。	['开业：2020', '客房数：16']	https://hotels.ctrip.com/hotels/detail/?hotelId=66686926	联系方式：0566-3296666
4	天柱山七仙女国际大酒店	天柱山七仙女国际大酒店地处风景名胜区——天柱山麓，是去往天柱山风景区的必经之路。	['开业：2009', '客房数：178']	https://hotels.ctrip.com/hotels/detail/?hotelId=668653	联系方式：0556-8555777
4	宁国国际大酒店	宁国国际大酒店地处市中心，位于津河东路与宁城北路交汇处，毗邻黄山、杭州、上海、无锡、苏州等地，距四大银行约百米，与政务中心相融，距皖南“川藏线”入口约2.5公里，与吴越古道、青龙湾风景区、夏霖瀑布等景区约半小时至一小时车程。	['开业：2009', '装修时间：2017', '客房数：117']	https://hotels.ctrip.com/hotels/detail/?hotelId=669335	联系方式：0563-4032999
4	黄山竹涧山舍民宿	黄山竹涧山舍民宿位于黄山风景区南大门芳村新村度假区，距离黄山换乘中心5分钟车程。环境清幽，紧临竹林，茶园和山涧小溪。民宿有约300平米的庭院，可户外BBQ，有酒吧和帅哥调酒师，有茶台，书吧和儿童游乐设施。竹涧山舍是一家有亲和力的民宿，设计风格舒适简约，有生活气息，不搞那些装逼的东西。老板把所有来山舍的客人都当作自己的老朋友真诚接待，所有来山舍的人也都像到了老朋友家一样亲切舒适。竹涧山舍，一个给您温暖和美好回忆的地儿！	['开业：2020', '客房数：12']	https://hotels.ctrip.com/hotels/detail/?hotelId=66963895	联系方式：18655961175
4	橙子国际酒店(安庆七街店)	橙子国际酒店（安庆七街店）位于宜秀区大桥街道祥和路，毗邻七街广场、菱湖公园，光彩大市场、吾悦广场、弘阳广场、体育馆、市政府，安庆职业技术学院、外国语职业技术学院。	['开业：2020', '客房数：130']	https://hotels.ctrip.com/hotels/detail/?hotelId=67053071	联系方式：0556-5537777
4	黄山环翠堂滨江酒店	黄山环翠堂滨江酒店位于黄山屯溪老街新安江大桥南侧，地理位置优越，交通旅游便捷，与流动的“清明上河图”屯溪老街仅一桥之隔，酒店周边设施配套齐全，有徽菜名店环翠堂饭店、KFC、天润发超市、娱乐KTV、火锅、烧烤、游乐场等。                                                                                   酒店拥有各类客房40余间，临新安江而建，江景房可欣赏新安江美景，并且所有房型均配有金可儿床垫和科勒卫浴，让您旅途休闲中尽得奢华品质。 同时环翠堂旗下另有餐饮、康体娱乐服务，提前预约，可提供免费接送服务。应有尽有，尽享生活品质。	['开业：2020', '客房数：45']	https://hotels.ctrip.com/hotels/detail/?hotelId=67165443	联系方式：0559-2588808
4	合肥柏栎荟舍酒店	酒店隶属于合肥海明德酒店有限公司，由柏栎酒店管理（成都）有限公司运营，是以一家现代化简约精致装饰风格酒店。酒店坐落于合肥市蜀山区繁华的安医大二附院港澳广场商圈，地理位置优越，交通便利。毗邻安医大二附院、港澳广场、省博物馆、徽园、合肥海洋世界、中环城、正大广场、明珠广场等商圈景点。酒店距合肥新桥国际机场约40分钟车程，合肥高铁南站约20分钟车程，距离合肥火车站约30分钟。酒店共拥各类房型房间102余间，220平中型会议室1间，110平小型会议室两间。一品轩餐厅有中西餐自助早餐厅餐位100位、10-15人位高端私密包厢4个。徽韵梦轩阁SPA棋牌等各项综合服务设施一应俱全，是您商务、旅行、会议、休闲的理想选择!	['开业：2020', '客房数：102']	https://hotels.ctrip.com/hotels/detail/?hotelId=67226091	联系方式：0551-65227788
4	黄山箬昔·日记里民宿	黄山箬昔·日记里民宿在被称为“黄山最美原始风光村落”的箬昔坑，李白曾作诗赞曰“回溪十六渡，碧嶂尽睛空”。黄山箬昔·日记里民宿引进了行隐私人管家式服务管理体系，这里毗邻黄山南大门12公里左右，约8公里的环山公路让人充分体验“车绕青山中，溪流十八弯”的驾驶体验。两条清澈见底的小溪环绕清隐阁，是黄山风景区一条全年不间断，民宿依阮溪山而建，青山绿水触手可及，四面碧嶂冬暖夏凉，是黄山风景区上佳的避暑避寒度假胜地。当地大厨为你精心准备健康、低价的黄山当地美食;客栈还可以帯你体验挖冬笋、采毛峰、死野味、探瀑布等活动，深度体验黄山当地农耕生活。民宿配套：地暖、中央空调、乳胶床垫、实木家具、智能卫浴、冲浪浴缸、恒温淋浴，室外无边泳池、制茶共享体验区、情调餐厅、书吧、阳台瑜伽区、天台烧烤区。	['开业：2020', '客房数：16']	https://hotels.ctrip.com/hotels/detail/?hotelId=67317942	联系方式：18968773935
4	花筑·雍景园酒店(黄山屯溪老街店)	酒店位于黄山市屯溪，毗邻新安江，与屯溪老街黎阳印象仅一水之隔，步行十多分钟即到，距离飞机场10分钟车程，高铁站20余分钟车程，距离黄山风景区汤口镇，宏村景区，西递景区，徽州古城均为1小时左右车程，交通便利。为黄山市交通、行政、教育、休闲中心、黄山学院近在咫尺。酒店由3层主楼组成，门前及小区设有停车位，拥有为旅游、商务人士设身打造的和风精致大床房、双床房。酒店提供高品质的客房产品，设施细致，温馨的服务，带给您自然、静谧、温暖、朴实的健康生活方式。是您商务、旅游出行的优质选择。	['开业：2020', '客房数：48']	https://hotels.ctrip.com/hotels/detail/?hotelId=67324234	联系方式：19905595818
4	合肥滨湖方莱国际大酒店	坐落于滨湖世纪城，不论您是商务出差还是休闲旅游合肥滨湖方莱国际大酒店都是理想的下榻之处。酒店地理位置优越，距离新桥国际机场47km，距离合肥南站9km。著名的景点维迪斯水上乐园和丛林探索馆均在酒店附近，您可根据时间提前做好行程安排。</br>酒店为您在客房内配备了国际长途电话、熨衣设备和房内保险箱，所有入住的客人均可便捷的使用。电热水壶和免费瓶装水可供使用，便捷的客房设施定能让您倍感舒适。浴室内提供拖鞋、24小时热水和吹风机，让您感受到宾至如归的享受。您可到酒店的中餐厅和西餐厅，在优雅的氛围中尽情享用美食。在大堂吧点上一杯消除一天的疲劳，对于旅客来说是一个不错的休闲选择。如果您喜欢安静的用餐，酒店可以提供房间送餐服务。若是觉得酒店的餐饮无法满足您挑剔的味蕾，附近碗里壮(滨湖悦方店)（江浙菜）的翡翠豆酥、麓云小镇(世纪金源店)（湘菜）的铁板烤虾和世纪金源大饭店汇景阁自助餐厅（自助餐）的烤牛排或许能勾起您的食欲。</br>在漫长的一天结束后，游客可以在SPA和桑拿浴室进行放松，可大大提升您对酒店的满意度。酒店的会议厅提供优质服务，是众多商旅客选择入住这里的原因。24小时开放的前台服务可为您随时提供信息，以帮助您探索这个魅力之都。酒店为所有入住客人提供免费停车场。	['开业：2017', '客房数：248']	https://hotels.ctrip.com/hotels/detail/?hotelId=6748235	联系方式：0551-68823000
4	宏村溪墅·轻奢民宿	宏村溪墅·轻奢民宿座落于中国画里乡村---5A景区宏村，国际旅游胜地，世界文化遗产；酒店位于宏村景区，核心景点旁，近商业街,月沼，邮局；休闲度假，旅行，美食，希望遇到志趣相投的您；民宿设计装修，历经3年半时间打造，有传统徽式风格，也有现代轻奢风格，大大的落地窗，观景露台；结合酒店与民宿二者为一体的装修理念。纯手工的家具，进口乳胶床垫，智能马桶，科勒卫浴，电动窗帘，部分房间有超大浴缸，所有房间配有地暖，单独WIFI覆盖，卫生间与淋浴间干湿分离，全部网络液晶电视，部分房间有投影，看电影的理想选择。酒店配有中餐厅，咖啡馆，茶室，休闲度假的好去处，理想的家；交通便利，购物娱乐齐全，月沼网红打卡地，管家景区门口免费接送，一对一服务；欢迎来自五湖四海的朋友光临，并为您量身定做旅行建议，在舒适有品位的休闲空间里，让您有足够的理由相信，不虚溪墅一宿，除了感受唯美永恒的古典村落之厚韵，还能让您得到宏村人为您奉上的一份淳朴如家的真诚服务，留下一份珍贵的记忆。	['开业：2020', '客房数：17']	https://hotels.ctrip.com/hotels/detail/?hotelId=67665905	联系方式：13335591258
4	宁国雷迪森维嘉酒店	宁国雷迪森维嘉酒店坐落在安徽省宁国市汪溪街道滨江大道66号（党校旁），拥有得天独厚的地理位置和便利的交通环境。酒店配备豪华宴会厅，免费停车场，自助洗衣房，健身房，是集住宿、餐饮、会议于一体的综合性酒店。酒店拥有豪华房、商务房、家庭三人房、豪华套房等各类型房间155间。是您会议培训、商务出行、旅游度假的理想入住场所！	['开业：2020', '客房数：155']	https://hotels.ctrip.com/hotels/detail/?hotelId=68008528	联系方式：0563-4173888
4	花筑·常品山居民宿(九华山肉身宝殿店)	“礼佛九华圣境，下榻常品山居。” 花筑·常品山居民宿酒店|九华山肉身宝殿店坐落于九华老街街上，距离全国重点寺院地藏王菩萨的月身宝殿约60米之遥。古人诗咏此地时说：“风撼塔铃天半语，众人都向梦中寻”, 常品山居正是人们听塔，寻梦的**去处。山居所处地理位置与周围环境四季谐趣，久住不厌。屋舍建设以徽派建筑格调为主，园林式休闲院落与新中式客房相融合，禅的意境如法如愿，简约的主题应时应机；山居附设别具一格，茶室禅床、户外揽胜、哲人雅聚、儿童娱乐等一应设备齐全；空调地暖悦人、智能卫浴省心。	['开业：2020', '客房数：6']	https://hotels.ctrip.com/hotels/detail/?hotelId=68072292	联系方式：13866577941
4	宏村泊隐民国里民宿	黟县屏山村依山傍水，吉阳溪水自北向南穿村而过，村中房舍沿溪流两岸建造。为了方便两岸住户的往来，明朝成化年间，在小溪上建了八座石拱桥，俗称为“长宁八古桥”。宏村泊隐民国里民宿位于屏山村村口，依山傍水，占地十亩徽式园林设计，每间房间结合典雅韵味民国风的文化特色，古雅、舒适，而窗台园景将青山绿水田园景致收揽入室，让你枕山而卧，拥绿而眠。	['开业：2020', '客房数：10']	https://hotels.ctrip.com/hotels/detail/?hotelId=68080611	联系方式：18855920555
